iterations,median_vertex_degree,median_pagerank,median_betweeness_centrality,num_opinions
175,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
79,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
152,19.0,0.04999999999999998,0.0,2
292,19.0,0.04999999999999998,0.0,2
118,19.0,0.04999999999999998,0.0,2
301,19.0,0.04999999999999998,0.0,2
109,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
90,19.0,0.04999999999999998,0.0,2
120,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
117,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
126,19.0,0.04999999999999998,0.0,2
78,19.0,0.04999999999999998,0.0,2
124,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
191,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
88,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
121,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
120,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
99,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
556,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
98,19.0,0.04999999999999998,0.0,2
77,19.0,0.04999999999999998,0.0,2
122,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
85,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
276,19.0,0.04999999999999998,0.0,2
159,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
106,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
146,19.0,0.04999999999999998,0.0,2
85,19.0,0.04999999999999998,0.0,2
129,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
127,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
163,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
124,19.0,0.04999999999999998,0.0,2
145,19.0,0.04999999999999998,0.0,2
119,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
172,19.0,0.04999999999999998,0.0,2
173,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
132,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
84,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
96,19.0,0.04999999999999998,0.0,2
75,19.0,0.04999999999999998,0.0,2
379,19.0,0.04999999999999998,0.0,2
85,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
90,19.0,0.04999999999999998,0.0,2
240,19.0,0.04999999999999998,0.0,2
264,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
100,19.0,0.04999999999999998,0.0,2
116,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
182,19.0,0.04999999999999998,0.0,2
125,19.0,0.04999999999999998,0.0,2
138,19.0,0.04999999999999998,0.0,2
126,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
109,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
123,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
89,19.0,0.04999999999999998,0.0,2
110,19.0,0.04999999999999998,0.0,2
149,19.0,0.04999999999999998,0.0,2
131,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
431,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
77,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
82,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
243,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
131,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
84,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
131,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
90,19.0,0.04999999999999998,0.0,2
80,19.0,0.04999999999999998,0.0,2
196,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
131,19.0,0.04999999999999998,0.0,2
149,19.0,0.04999999999999998,0.0,2
108,19.0,0.04999999999999998,0.0,2
159,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
73,19.0,0.04999999999999998,0.0,2
127,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
110,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
81,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
204,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
82,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
108,19.0,0.04999999999999998,0.0,2
90,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
80,19.0,0.04999999999999998,0.0,2
126,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
94,19.0,0.04999999999999998,0.0,2
140,19.0,0.04999999999999998,0.0,2
632,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
79,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
135,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
77,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
239,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
159,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
125,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
120,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
123,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
399,19.0,0.04999999999999998,0.0,2
138,19.0,0.04999999999999998,0.0,2
200,19.0,0.04999999999999998,0.0,2
114,19.0,0.04999999999999998,0.0,2
125,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
129,19.0,0.04999999999999998,0.0,2
131,19.0,0.04999999999999998,0.0,2
117,19.0,0.04999999999999998,0.0,2
178,19.0,0.04999999999999998,0.0,2
89,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
135,19.0,0.04999999999999998,0.0,2
144,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
106,19.0,0.04999999999999998,0.0,2
185,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
114,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
419,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
113,19.0,0.04999999999999998,0.0,2
299,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
99,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
186,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
184,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
120,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
582,19.0,0.04999999999999998,0.0,2
514,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
125,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
145,19.0,0.04999999999999998,0.0,2
114,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
89,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
78,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
138,19.0,0.04999999999999998,0.0,2
480,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
170,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
104,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
83,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
124,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
117,19.0,0.04999999999999998,0.0,2
147,19.0,0.04999999999999998,0.0,2
85,19.0,0.04999999999999998,0.0,2
129,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
81,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
79,19.0,0.04999999999999998,0.0,2
155,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
95,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
456,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
319,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
145,19.0,0.04999999999999998,0.0,2
89,19.0,0.04999999999999998,0.0,2
157,19.0,0.04999999999999998,0.0,2
106,19.0,0.04999999999999998,0.0,2
115,19.0,0.04999999999999998,0.0,2
78,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
130,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
110,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
184,19.0,0.04999999999999998,0.0,2
162,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
115,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
243,19.0,0.04999999999999998,0.0,2
129,19.0,0.04999999999999998,0.0,2
133,19.0,0.04999999999999998,0.0,2
75,19.0,0.04999999999999998,0.0,2
156,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
108,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
79,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
110,19.0,0.04999999999999998,0.0,2
124,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
85,19.0,0.04999999999999998,0.0,2
497,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
94,19.0,0.04999999999999998,0.0,2
120,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
111,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
80,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
110,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
100,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
181,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
259,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
109,19.0,0.04999999999999998,0.0,2
112,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
99,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
137,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
328,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
125,19.0,0.04999999999999998,0.0,2
141,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
183,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
258,19.0,0.04999999999999998,0.0,2
162,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
124,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
134,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
103,19.0,0.04999999999999998,0.0,2
109,19.0,0.04999999999999998,0.0,2
122,19.0,0.04999999999999998,0.0,2
67,19.0,0.04999999999999998,0.0,2
123,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
176,19.0,0.04999999999999998,0.0,2
112,19.0,0.04999999999999998,0.0,2
123,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
122,19.0,0.04999999999999998,0.0,2
273,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
118,19.0,0.04999999999999998,0.0,2
133,19.0,0.04999999999999998,0.0,2
109,19.0,0.04999999999999998,0.0,2
81,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
112,19.0,0.04999999999999998,0.0,2
344,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
126,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
191,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
111,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
99,19.0,0.04999999999999998,0.0,2
153,19.0,0.04999999999999998,0.0,2
225,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
75,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
195,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
118,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
217,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
140,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
81,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
132,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
126,19.0,0.04999999999999998,0.0,2
214,19.0,0.04999999999999998,0.0,2
111,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
192,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
225,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
130,19.0,0.04999999999999998,0.0,2
191,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
123,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
153,19.0,0.04999999999999998,0.0,2
72,19.0,0.04999999999999998,0.0,2
