iterations,median_vertex_degree,median_pagerank,median_betweeness_centrality,num_opinions
75,19.0,0.04999999999999998,0.0,2
75,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
109,19.0,0.04999999999999998,0.0,2
84,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
164,19.0,0.04999999999999998,0.0,2
130,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
105,19.0,0.04999999999999998,0.0,2
90,19.0,0.04999999999999998,0.0,2
82,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
112,19.0,0.04999999999999998,0.0,2
117,19.0,0.04999999999999998,0.0,2
82,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
117,19.0,0.04999999999999998,0.0,2
236,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
91,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
111,19.0,0.04999999999999998,0.0,2
66,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
124,19.0,0.04999999999999998,0.0,2
122,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
79,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
121,19.0,0.04999999999999998,0.0,2
129,19.0,0.04999999999999998,0.0,2
237,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
112,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
157,19.0,0.04999999999999998,0.0,2
85,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
402,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
106,19.0,0.04999999999999998,0.0,2
119,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
91,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
112,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
384,19.0,0.04999999999999998,0.0,2
132,19.0,0.04999999999999998,0.0,2
201,19.0,0.04999999999999998,0.0,2
91,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
110,19.0,0.04999999999999998,0.0,2
474,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
74,19.0,0.04999999999999998,0.0,2
320,19.0,0.04999999999999998,0.0,2
106,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
257,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
88,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
77,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
146,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
123,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
109,19.0,0.04999999999999998,0.0,2
78,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
92,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
73,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
105,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
81,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
177,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
125,19.0,0.04999999999999998,0.0,2
90,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
115,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
169,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
93,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
154,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
126,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
104,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
139,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
99,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
71,19.0,0.04999999999999998,0.0,2
127,19.0,0.04999999999999998,0.0,2
120,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
121,19.0,0.04999999999999998,0.0,2
140,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
126,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
139,19.0,0.04999999999999998,0.0,2
90,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
115,19.0,0.04999999999999998,0.0,2
132,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
116,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
111,19.0,0.04999999999999998,0.0,2
254,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
110,19.0,0.04999999999999998,0.0,2
275,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
189,19.0,0.04999999999999998,0.0,2
82,19.0,0.04999999999999998,0.0,2
111,19.0,0.04999999999999998,0.0,2
75,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
115,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
182,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
197,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
79,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
108,19.0,0.04999999999999998,0.0,2
177,19.0,0.04999999999999998,0.0,2
78,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
232,19.0,0.04999999999999998,0.0,2
78,19.0,0.04999999999999998,0.0,2
127,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
96,19.0,0.04999999999999998,0.0,2
99,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
156,19.0,0.04999999999999998,0.0,2
112,19.0,0.04999999999999998,0.0,2
426,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
437,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
576,19.0,0.04999999999999998,0.0,2
293,19.0,0.04999999999999998,0.0,2
429,19.0,0.04999999999999998,0.0,2
110,19.0,0.04999999999999998,0.0,2
118,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
109,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
88,19.0,0.04999999999999998,0.0,2
116,19.0,0.04999999999999998,0.0,2
108,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
135,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
105,19.0,0.04999999999999998,0.0,2
82,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
83,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
84,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
100,19.0,0.04999999999999998,0.0,2
188,19.0,0.04999999999999998,0.0,2
136,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
133,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
108,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
652,19.0,0.04999999999999998,0.0,2
135,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
82,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
111,19.0,0.04999999999999998,0.0,2
357,19.0,0.04999999999999998,0.0,2
228,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
93,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
169,19.0,0.04999999999999998,0.0,2
147,19.0,0.04999999999999998,0.0,2
109,19.0,0.04999999999999998,0.0,2
73,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
139,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
130,19.0,0.04999999999999998,0.0,2
132,19.0,0.04999999999999998,0.0,2
345,19.0,0.04999999999999998,0.0,2
182,19.0,0.04999999999999998,0.0,2
76,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
171,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
85,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
82,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
76,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
150,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
248,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
185,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
69,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
156,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
199,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
100,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
122,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
76,19.0,0.04999999999999998,0.0,2
203,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
90,19.0,0.04999999999999998,0.0,2
111,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
118,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
103,19.0,0.04999999999999998,0.0,2
158,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
94,19.0,0.04999999999999998,0.0,2
75,19.0,0.04999999999999998,0.0,2
148,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
204,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
90,19.0,0.04999999999999998,0.0,2
121,19.0,0.04999999999999998,0.0,2
85,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
76,19.0,0.04999999999999998,0.0,2
414,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
119,19.0,0.04999999999999998,0.0,2
135,19.0,0.04999999999999998,0.0,2
122,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
645,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
117,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
503,19.0,0.04999999999999998,0.0,2
80,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
63,19.0,0.04999999999999998,0.0,2
214,19.0,0.04999999999999998,0.0,2
78,19.0,0.04999999999999998,0.0,2
92,19.0,0.04999999999999998,0.0,2
79,19.0,0.04999999999999998,0.0,2
118,19.0,0.04999999999999998,0.0,2
70,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
71,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
400,19.0,0.04999999999999998,0.0,2
211,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
126,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
384,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
89,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
116,19.0,0.04999999999999998,0.0,2
166,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
83,19.0,0.04999999999999998,0.0,2
156,19.0,0.04999999999999998,0.0,2
115,19.0,0.04999999999999998,0.0,2
72,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
70,19.0,0.04999999999999998,0.0,2
107,19.0,0.04999999999999998,0.0,2
186,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
121,19.0,0.04999999999999998,0.0,2
132,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
114,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
200,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
124,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
103,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
135,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
177,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
95,19.0,0.04999999999999998,0.0,2
96,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
73,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,2
130,19.0,0.04999999999999998,0.0,2
113,19.0,0.04999999999999998,0.0,2
210,19.0,0.04999999999999998,0.0,2
74,19.0,0.04999999999999998,0.0,2
281,19.0,0.04999999999999998,0.0,2
277,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
98,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
700,19.0,0.04999999999999998,0.0,1
134,19.0,0.04999999999999998,0.0,2
200,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
426,19.0,0.04999999999999998,0.0,2
81,19.0,0.04999999999999998,0.0,2
105,19.0,0.04999999999999998,0.0,2
124,19.0,0.04999999999999998,0.0,2
104,19.0,0.04999999999999998,0.0,2
121,19.0,0.04999999999999998,0.0,2
190,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
97,19.0,0.04999999999999998,0.0,2
152,19.0,0.04999999999999998,0.0,2
98,19.0,0.04999999999999998,0.0,2
106,19.0,0.04999999999999998,0.0,2
168,19.0,0.04999999999999998,0.0,2
173,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
128,19.0,0.04999999999999998,0.0,2
106,19.0,0.04999999999999998,0.0,2
283,19.0,0.04999999999999998,0.0,2
130,19.0,0.04999999999999998,0.0,2
136,19.0,0.04999999999999998,0.0,2
101,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
112,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
112,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
206,19.0,0.04999999999999998,0.0,2
129,19.0,0.04999999999999998,0.0,2
84,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
168,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,1
219,19.0,0.04999999999999998,0.0,2
102,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
86,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
112,19.0,0.04999999999999998,0.0,2
87,19.0,0.04999999999999998,0.0,2
73,19.0,0.04999999999999998,0.0,2
93,19.0,0.04999999999999998,0.0,2
136,19.0,0.04999999999999998,0.0,2
700,19.0,0.04999999999999998,0.0,2
88,19.0,0.04999999999999998,0.0,2
